value,confidence,x1,y1,x2,y2,tile_id,word_idx
"5'-4)2""",0.6713136434555054,0.5498589409722222,0.1507568359375,0.5638292100694444,0.16092936197916666,5,530
#,0.6711219549179077,0.7450358072916666,0.6732177734375,0.7470703125,0.6760660807291666,37,531
"MECHANICAL,",0.6711215376853943,0.16954210069444445,0.1287841796875,0.191650390625,0.13448079427083334,1,532
POST-IENSIONED,0.6699970165888468,0.13142903645833334,0.1220703125,0.1596408420138889,0.1263427734375,1,533
:,0.6659793257713318,0.2754720052083333,0.7855224609375,0.2768283420138889,0.7875569661458334,42,534
6,0.6625098586082458,0.9372287326388888,0.09501139322916667,0.9444173177083334,0.11800130208333333,8,535
EGISTERED,0.658626914024353,0.9375,0.3055826822916667,0.9573567708333334,0.3175862630208333,19,536
a,0.6520740389823914,0.9589301215277778,0.3096516927083333,0.9609646267361112,0.3125,18,537
REINFORCING,0.6491267681121826,0.1535373263888889,0.22379557291666666,0.17442491319444445,0.228271484375,11,538
HORIZONIAL,0.6479640007019043,0.11773003472222222,0.20670572916666666,0.1372612847222222,0.211181640625,11,539
TENDONS,0.6478686928749084,0.325927734375,0.5485026041666666,0.3409830729166667,0.5535888671875,32,540
TENDONS,0.6387490034103394,0.325927734375,0.6266276041666666,0.3409830729166667,0.6317138671875,33,541
TENDONS,0.6369562149047852,0.3260633680555556,0.3403727213541667,0.3408474392361111,0.3448486328125,22,542
"5'-0""0C",0.6323321461677551,0.3270128038194444,0.3466796875,0.3411187065972222,0.3525797526041667,23,543
"14-4)2""",0.6309266686439514,0.5308702256944444,0.1373291015625,0.5464680989583334,0.14811197916666666,5,544
0,0.6294901967048645,0.7420518663194444,0.6689453125,0.7444932725694444,0.6728108723958334,47,545
RESPONSIBLE,0.6289108395576477,0.08965386284722222,0.07344563802083333,0.1113552517361111,0.07792154947916667,0,546
"PLUMBING,",0.6276514530181885,0.0747341579861111,0.13671875,0.091552734375,0.14119466145833334,0,547
AND,0.6272883415222168,0.09507921006944445,0.06327311197916667,0.10172526041666667,0.06815592447916667,0,548
E.,0.6233402490615845,0.9296332465277778,0.8298746744791666,0.9327528211805556,0.8333333333333334,48,549
ONDUIT,0.6226926445960999,0.10416666666666667,0.1434326171875,0.11474609375,0.14872233072916666,1,550
I,0.622602641582489,0.9518771701388888,0.323486328125,0.953369140625,0.3255208333333333,28,551
C,0.6206050515174866,0.2762858072916667,0.3497314453125,0.2781846788194444,0.3525797526041667,12,552
DIBEL,0.6195588111877441,0.9480794270833334,0.260009765625,0.9609646267361112,0.2734375,18,553
à,0.6173363924026489,0.9590657552083334,0.2707926432291667,0.9604220920138888,0.272216796875,18,554
ABBREVIATIONS,0.6160397529602051,0.05276150173611111,0.0537109375,0.076904296875,0.058186848958333336,0,555
POST-TENSIONED,0.6147008339564005,0.04503038194444445,0.031534830729166664,0.08110894097222222,0.03662109375,0,556
0,0.6129828691482544,0.5205620659722222,0.42236328125,0.523681640625,0.4307047526041667,24,557
STRUCTURAL,0.6116303205490112,0.9262424045138888,0.8477783203125,0.9657118055555556,0.855712890625,58,558
REINFORCING,0.6112232804298401,0.086669921875,0.10498046875,0.10755750868055555,0.1092529296875,0,559
I,0.6092607378959656,0.5129665798611112,0.6752522786458334,0.5141872829861112,0.677490234375,44,560
XX,0.608266294002533,0.5268012152777778,0.4178873697916667,0.5289713541666666,0.4201253255208333,25,561
-,0.6052134037017822,0.9376356336805556,0.2659098307291667,0.9384494357638888,0.2671305338541667,18,562
:,0.6041748523712158,0.4254828559027778,0.7474772135416666,0.4267035590277778,0.7523600260416666,44,563
-,0.5959944128990173,0.9316677517361112,0.42724609375,0.93505859375,0.4317220052083333,28,564
-,0.5947366952896118,0.6517198350694444,0.7198079427083334,0.6545681423611112,0.7269287109375,46,565
,0.5945999622344971,0.13753255208333334,0.16072591145833334,0.1388888888888889,0.1654052734375,0,566
C,0.594412624835968,0.4151746961805556,0.2777099609375,0.4172092013888889,0.2803548177083333,13,567
.,0.5935971736907959,0.9322102864583334,0.2707926432291667,0.9330240885416666,0.2720133463541667,18,568
9'-7)2,0.5916838645935059,0.5759006076388888,0.13753255208333334,0.5890570746527778,0.147705078125,5,569
4,0.5895485281944275,0.5211046006944444,0.4475911458333333,0.5225965711805556,0.4496256510416667,25,570
U,0.5869920253753662,0.9581298828125,0.94183349609375,0.96148681640625,0.950164794921875,69,571
XCESSIVE,0.5848893523216248,0.11461046006944445,0.09765625,0.13142903645833334,0.10213216145833333,0,572
-,0.5824584364891052,0.5300564236111112,0.3489176432291667,0.5308702256944444,0.3501383463541667,25,573
1,0.5809075236320496,0.5574544270833334,0.7309977213541666,0.5589463975694444,0.7334391276041666,45,574
STRESSED.,0.5796846747398376,0.13427734375,0.17537434895833334,0.15123155381944445,0.17964680989583334,11,575
TENDONS,0.577618420124054,0.1022677951388889,0.18513997395833334,0.1169162326388889,0.18961588541666666,10,576
S1.0-S1.3,0.571341335773468,0.07378472222222222,0.04638671875,0.09073893229166667,0.050862630208333336,0,577
"4'-0""OC",0.5705358386039734,0.3268771701388889,0.6982421875,0.3411187065972222,0.704345703125,43,578
to,0.5693796873092651,0.2760145399305556,0.7293701171875,0.2788628472222222,0.7350667317708334,42,579
"4'-0""0C",0.5656638145446777,0.3770616319444444,0.7505289713541666,0.3911675347222222,0.7564290364583334,43,580
8,0.5652650594711304,0.9356011284722222,0.062052408854166664,0.9453667534722222,0.08524576822916667,8,581
I,0.5571094751358032,0.3640407986111111,0.3452555338541667,0.3660753038194444,0.3487141927083333,23,582
,0.553053081035614,0.5464680989583334,0.15767415364583334,0.5491807725694444,0.16133626302083334,5,583
OC,0.5509945154190063,0.3624131944444444,0.4160563151041667,0.3644476996527778,0.4189046223958333,23,584
1O,0.5505296587944031,0.5963812934027778,0.5423990885416666,0.5995008680555556,0.5458577473958334,35,585
X,0.5502438545227051,0.5738661024305556,0.5670166015625,0.574951171875,0.5686442057291666,35,586
/,0.5501313209533691,0.5122884114583334,0.7368977864583334,0.5136447482638888,0.7387288411458334,44,587
a,0.5484911799430847,0.3224012586805556,0.4787190755208333,0.3244357638888889,0.4813639322916667,32,588
LEVATIONS,0.5442080497741699,0.10416666666666667,0.0634765625,0.12247721354166667,0.06795247395833333,0,589
"1/2"".",0.543647050857544,0.0796169704861111,0.09663899739583333,0.08856879340277778,0.10355631510416667,0,590
7,0.5432316660881042,0.5666775173611112,0.13203938802083334,0.5677625868055556,0.1336669921875,5,591
io,0.5389178395271301,0.8345540364583334,0.48828125,0.83740234375,0.49560546875,27,592
COI,0.5376057624816895,0.13346354166666666,0.0970458984375,0.1388888888888889,0.10274251302083333,0,593
@,0.530917763710022,0.3224012586805556,0.426025390625,0.3244357638888889,0.4288736979166667,22,594
"16'-8""",0.5305600166320801,0.3793674045138889,0.1409912109375,0.3913031684027778,0.1470947265625,3,595
*,0.5299051403999329,0.9331597222222222,0.2689615885416667,0.9342447916666666,0.2705891927083333,18,596
3,0.5285317897796631,0.7291666666666666,0.5609130859375,0.7318793402777778,0.56640625,37,597
SPACING,0.528381884098053,0.0937228732638889,0.1995849609375,0.10701497395833333,0.20406087239583334,10,598
ELEVATIONS,0.5252676010131836,0.10416666666666667,0.06327311197916667,0.12261284722222222,0.068359375,1,599
STAGING,0.5219399333000183,0.1532660590277778,0.07303873697916667,0.16642252604166666,0.078125,1,600
-,0.5145410299301147,0.8342827690972222,0.6044514973958334,0.8378092447916666,0.6203206380208334,38,601
29'-5/2,0.5132388472557068,0.4570855034722222,0.137939453125,0.4728190104166667,0.147705078125,4,602
3,0.5130370259284973,0.8341471354166666,0.6036376953125,0.8382161458333334,0.6205240885416666,37,603
8,0.5121598243713379,0.5281575520833334,0.3851318359375,0.5293782552083334,0.3889973958333333,25,604
N,0.5065970420837402,0.9361436631944444,0.039469401041666664,0.9459092881944444,0.0579833984375,8,605
-,0.5062308311462402,0.9341091579861112,0.1324462890625,0.947265625,0.17720540364583334,8,606
"Y8""",0.5034438967704773,0.4515245225694444,0.9454345703125,0.4592556423611111,0.9566243489583334,54,607
-,0.5031456351280212,0.9332953559027778,0.2699788411458333,0.9341091579861112,0.2711995442708333,18,608
IS,0.5000075101852417,0.7291666666666666,0.7916259765625,0.732421875,0.7963053385416666,57,609
a,0.49885186553001404,0.9322102864583334,0.2691650390625,0.9337022569444444,0.2714029947916667,18,610
e,0.49470052123069763,0.96142578125,0.3037516276041667,0.9640028211805556,0.3082275390625,19,611
I,0.4930478036403656,0.5121527777777778,0.2864583333333333,0.5143229166666666,0.2891031901041667,14,612
S,0.489553838968277,0.4257541232638889,0.7566324869791666,0.4265679253472222,0.7578531901041666,43,613
Imr,0.47866183519363403,0.9376898871527778,0.3218587239583333,0.9547797309027778,0.3293863932291667,19,614
2,0.47593194246292114,0.7419162326388888,0.6660970052083334,0.74462890625,0.6703694661458334,47,615
"V8""",0.47562646865844727,0.4513888888888889,0.945556640625,0.4593912760416667,0.9567464192708334,64,616
2,0.4732508957386017,0.2756076388888889,0.625,0.2794053819444444,0.631103515625,42,617
,0.4686444401741028,0.7412380642361112,0.7161458333333334,0.7447645399305556,0.7230631510416666,47,618
a,0.4629925787448883,0.9476725260416666,0.3232828776041667,0.9518771701388888,0.3275553385416667,18,619
6,0.4534377455711365,0.7412380642361112,0.665283203125,0.745849609375,0.673828125,36,620
-,0.451399564743042,0.4253472222222222,0.7562255859375,0.4269748263888889,0.762939453125,44,621
3,0.44889846444129944,0.5113389756944444,0.6162516276041666,0.5148654513888888,0.6211344401041666,34,622
-,0.4460085928440094,0.9604220920138888,0.3092447916666667,0.9612358940972222,0.3104654947916667,18,623
à,0.44501814246177673,0.4253472222222222,0.7253011067708334,0.4265679253472222,0.7281494140625,44,624
-,0.43859946727752686,0.5126953125,0.6789143880208334,0.5145941840277778,0.6821695963541666,44,625
I,0.4282712936401367,0.9407552083333334,0.07954915364583333,0.9415690104166666,0.08076985677083333,8,626
D,0.42432326078414917,0.7411024305555556,0.7159423828125,0.7450358072916666,0.7236735026041666,46,627
8,0.42056217789649963,0.5093044704861112,0.3548177083333333,0.5105251736111112,0.3586832682291667,24,628
2,0.41822391748428345,0.740966796875,0.6209309895833334,0.7449001736111112,0.6288655598958334,36,629
L,0.4121769070625305,0.4093424479166667,0.7175699869791666,0.4119194878472222,0.7204182942708334,43,630
LE,0.4075058698654175,0.5137803819444444,0.6864420572916666,0.5159505208333334,0.6894938151041666,44,631
14-4)2,0.40457701683044434,0.5308702256944444,0.1373291015625,0.5467393663194444,0.14811197916666666,4,632
&,0.3977464437484741,0.5280219184027778,0.3912353515625,0.5296495225694444,0.3959147135416667,24,633
5,0.38976016640663147,0.601806640625,0.7765706380208334,0.6035698784722222,0.7781982421875,45,634
19,0.3880791962146759,0.5844455295138888,0.413818359375,0.5879720052083334,0.421142578125,25,635
1),0.3821732699871063,0.5617947048611112,0.152587890625,0.5631510416666666,0.15462239583333334,5,636
0,0.3819756507873535,0.5257161458333334,0.3800455729166667,0.5272081163194444,0.3818766276041667,25,637
4,0.3811129629611969,0.9327528211805556,0.2707926432291667,0.9335666232638888,0.2720133463541667,18,638
5,0.37772104144096375,0.5277506510416666,0.390625,0.5299207899305556,0.3965250651041667,25,639
a,0.37407103180885315,0.9438747829861112,0.323486328125,0.9490288628472222,0.3275553385416667,18,640
L,0.36077067255973816,0.5472819010416666,0.15848795572916666,0.5483669704861112,0.16011555989583334,4,641
C,0.3570996820926666,0.2761501736111111,0.6243896484375,0.2785915798611111,0.6282552083333334,32,642
*,0.3467263877391815,0.5094401041666666,0.4935709635416667,0.5105251736111112,0.4947916666666667,24,643
ENGIN,0.3466090261936188,0.9505208333333334,0.3086344401041667,0.9620496961805556,0.3224690755208333,18,644
-,0.3450714945793152,0.9384494357638888,0.2640787760416667,0.9392632378472222,0.2652994791666667,18,645
a,0.34463346004486084,0.4256184895833333,0.7476806640625,0.4267035590277778,0.7513427734375,43,646
,0.335218608379364,0.9312608506944444,0.2754720052083333,0.9368218315972222,0.2852376302083333,18,647
2,0.32799431681632996,0.4094780815972222,0.7234700520833334,0.4116482204861111,0.7261149088541666,43,648
%,0.3250676989555359,0.4257541232638889,0.7517496744791666,0.4265679253472222,0.7529703776041666,44,649
CNSIONAL,0.3238096237182617,0.9315321180555556,0.31005859375,0.9520128038194444,0.3257242838541667,18,650
-,0.32139772176742554,0.5539279513888888,0.9495035807291666,0.5547417534722222,0.9507242838541666,54,651
-,0.3198513984680176,0.8355034722222222,0.4831949869791667,0.8367241753472222,0.4852294921875,37,652
N,0.3038475513458252,0.5284288194444444,0.3851318359375,0.5293782552083334,0.3871663411458333,24,653
1,0.29482629895210266,0.7427300347222222,0.7222493489583334,0.7439507378472222,0.7246907552083334,46,654
a,0.288530558347702,0.6936306423611112,0.5092366536458334,0.70556640625,0.5259195963541666,36,655
t,0.2781038284301758,0.7405598958333334,0.6644694010416666,0.748291015625,0.6760660807291666,37,656
L,0.2696223556995392,0.8348253038194444,0.4890950520833333,0.8371310763888888,0.49560546875,28,657
USIONAL,0.25782573223114014,0.9309895833333334,0.3125,0.9520128038194444,0.3255208333333333,28,658
ENDIN,0.2498132437467575,0.950439453125,0.3086344401041667,0.9619683159722222,0.3226725260416667,19,659
,0.2226557731628418,0.4256184895833333,0.7720947265625,0.4265679253472222,0.7733154296875,43,660
DIPLA,0.21143347024917603,0.9474555121527778,0.2587890625,0.9637315538194444,0.2779134114583333,19,661
23,0.2110500931739807,0.6716579861111112,0.4770914713541667,0.679931640625,0.4892985026041667,36,662
XX,0.17703019082546234,0.509033203125,0.362548828125,0.5109320746527778,0.3645833333333333,14,663
2o,0.133737251162529,0.6716579861111112,0.4768880208333333,0.679931640625,0.4892985026041667,26,664
MN,0.13263988494873047,0.9375,0.3188069661458333,0.958984375,0.3306070963541667,29,665
